userId,movieId,rating,timestamp
249,78039,3.5,1347017975
275,1199,4.0,1049077263
306,4306,3.0,1518380248
482,1220,3.0,1105396001
21,106487,4.0,1403460683
579,1917,4.0,958881915
419,2571,4.0,1321659031
113,1569,4.0,980051922
597,2468,1.0,941641362
165,5993,2.0,1046741544
219,52722,2.5,1194932462
298,33794,3.0,1447518082
129,4963,4.0,1167376120
380,8529,3.0,1494071288
153,168492,4.5,1525548280
600,2125,3.0,1237762805
358,5066,5.0,1339546521
232,5092,2.5,1218170284
68,2096,3.0,1261623516
610,142488,3.5,1493849575
380,56003,3.0,1494696944
202,347,3.0,975013281
480,2006,1.5,1179178298
599,45183,3.0,1498525716
590,4995,4.0,1258416711
562,36529,3.5,1368894060
21,69122,3.5,1500701830
608,141,3.0,1117506082
590,5064,3.5,1258427876
474,6104,4.0,1048709307
61,4993,4.5,1145532353
493,1721,3.0,1001562535
509,3821,1.5,1435994346
69,1193,5.0,1021642934
599,4545,3.0,1498524880
298,3688,1.5,1466277401
8,47,4.0,839463546
432,4223,4.5,1328050311
354,44,3.5,1200865357
119,127184,4.0,1440881447
80,4995,4.5,1377308764
474,7019,3.5,1070286789
239,595,3.0,1221158220
15,7254,3.5,1510572802
610,1047,4.5,1479545257
474,2644,3.5,1090873601
414,50,5.0,961681714
581,4022,4.5,1447007430
414,2473,3.0,961596668
462,1196,2.5,1123893572
241,97938,4.5,1447540196
554,608,2.0,944902327
68,39183,2.0,1233380990
57,1032,4.0,965796031
599,230,2.0,1519183528
68,552,3.0,1230498490
135,1203,5.0,1009694318
606,50842,4.5,1201868029
587,3449,4.0,953137328
313,1080,1.0,1030557819
298,111759,3.0,1447518172
290,2396,4.0,974939536
599,5591,1.0,1519184880
594,46,4.5,1108973615
74,5791,4.0,1207502415
603,2567,2.0,963178568
167,4896,4.5,1154721786
51,2420,3.0,1230932245
610,71057,3.0,1493845648
609,110,3.0,847220990
176,593,5.0,840108739
610,52281,4.0,1493846071
448,129937,2.0,1458423103
527,3698,5.0,1033175972
298,4343,2.0,1449592295
24,733,3.0,1458941618
387,6645,3.5,1154939090
368,151,3.0,971274866
182,1304,3.5,1054780826
29,858,4.5,1307907013
119,3081,4.0,1435944417
187,6368,5.0,1161850357
408,40851,4.0,1467368053
217,3300,3.0,955940859
301,2490,1.0,1211376060
596,2774,3.0,1535830123
571,1331,2.0,966900418
68,59126,4.0,1240092725
474,4537,4.5,1116386383
91,1258,4.5,1112710883
18,2420,4.0,1455749756
28,53953,1.0,1234335379
321,592,4.0,843212359
335,2302,3.0,1261541252
469,2779,4.0,965425677
594,252,5.0,1108973713
15,4018,4.0,1299425113
285,858,5.0,1454214716
610,36850,4.5,1479542366
198,1591,2.0,1034138273
543,356,3.0,1377069244
179,19,3.0,840907679
367,4321,4.0,997812510
187,33896,4.0,1161849408
590,49651,3.0,1258427986
603,3359,4.0,953926787
606,26038,4.0,1171825752
28,1641,2.5,1242290294
339,1259,5.0,1460182209
274,87,3.0,1197272712
25,2571,5.0,1535470427
62,8636,4.0,1521490265
136,248,3.0,832449755
358,42728,5.0,1339546228
167,3408,3.5,1154718990
480,1073,3.5,1179177700
453,2959,5.0,972622556
414,139385,5.0,1519593286
182,2840,2.0,1055153673
42,2771,4.0,996262184
382,208,3.5,1515173379
414,4029,5.0,993482948
307,1327,3.5,1186084955
84,406,3.0,860399107
474,2310,4.0,979180139
80,3863,3.5,1377306391
119,136598,5.0,1459195916
105,5679,4.0,1446573415
372,529,4.0,874414947
318,63082,3.5,1256504199
567,53996,2.0,1525288487
572,1408,3.0,945888306
73,2028,5.0,1464267293
596,533,3.0,1535721426
19,2044,3.0,965708132
599,1101,2.5,1519119750
559,95,4.0,865095801
339,750,5.0,1460519033
330,2710,4.0,1285905349
23,1243,3.5,1107341801
465,2944,4.0,959896532
352,2391,3.0,1493673850
213,2409,3.5,1316197173
177,1380,3.5,1435534283
356,1223,5.0,1228073162
33,1923,5.0,939647016
477,64231,3.0,1229452272
447,2,5.0,836961067
186,480,4.0,1031079589
200,4299,4.5,1229888192
288,48416,2.5,1183337373
129,733,4.0,1167376166
514,81932,4.0,1533948740
187,3681,4.5,1161849748
414,3951,5.0,997453431
414,2470,4.0,961594982
397,44555,4.0,1181967240
357,7254,4.0,1348611285
156,2384,4.0,941922546
501,16,3.0,844973535
274,5218,3.5,1172269225
354,6373,3.0,1200952932
234,2422,2.0,1004408829
380,366,3.0,1494036103
66,762,2.5,1099187133
198,357,5.0,1034136733
419,5956,2.5,1328241999
346,7438,4.0,1094646285
417,74458,5.0,1529283701
200,2701,3.0,1229887542
182,8984,3.0,1120879640
226,1887,2.5,1097545178
599,43904,1.0,1498503455
182,593,4.5,1054783612
226,1562,1.5,1201155547
125,159415,4.0,1476903864
28,172,3.0,1277002294
538,81845,5.0,1307846161
414,1339,4.0,961514335
603,207,4.0,954482713
325,2117,4.0,1039396974
113,3668,5.0,980306846
57,1643,4.0,972172873
82,1200,3.5,1084467941
419,7022,5.0,1321757756
468,185,3.0,831400500
307,7147,3.5,1186086484
122,1222,5.0,1461561649
571,3018,1.0,966900368
548,3578,4.0,1488243584
3,2288,4.0,1306463631
514,112183,2.5,1533948968
493,2872,3.0,1001562784
474,4873,2.0,1046886672
249,38294,2.5,1354106497
387,520,3.5,1095116427
177,3088,4.0,1435536262
217,2722,3.0,955940969
217,1014,3.0,955943917
200,1391,3.5,1229887163
139,94864,1.5,1453925033
414,1405,4.0,961438437
610,1080,4.0,1479543344
610,4310,2.5,1493849358
50,176371,3.0,1514239772
125,1120,4.5,1474592639
132,1777,2.0,1157968136
560,50,4.0,1469647239
226,2268,4.5,1203360460
12,2100,3.5,1247263337
292,3098,3.0,1265679618
156,930,5.0,939854531
305,2006,5.0,1461945079
491,88405,4.0,1526673246
201,2717,3.0,940350613
610,1721,3.0,1479544112
64,500,3.5,1161520572
590,3175,2.5,1258421316
381,3489,4.0,1175821292
328,7438,5.0,1494211182
47,105504,3.5,1496210907
272,1721,2.5,1532266441
423,2268,4.0,1155285516
606,4881,4.5,1171310956
414,1267,4.0,1047259408
292,2571,4.0,990062164
489,88125,3.5,1334170063
307,7448,3.0,1186258658
369,2948,3.5,1237081666
318,97938,4.0,1413116821
527,48,3.0,1033173290
606,147,4.0,1173570342
229,21,4.0,836942097
610,146309,4.0,1493850187
438,1831,3.0,1105670837
428,780,3.0,1111489231
416,5902,4.0,1187496816
59,1097,5.0,953610660
117,1027,3.0,844163770
158,2109,3.5,1290764806
202,1246,4.0,975014416
4,176,5.0,964622565
302,480,5.0,854473232
219,2993,2.5,1194680853
606,7093,4.0,1171363035
573,99114,5.0,1370377598
554,2617,4.0,944899185
317,1213,4.0,1430361421
28,48774,3.0,1234335493
288,6755,3.5,1088521360
137,2628,3.0,1204859532
309,8340,4.0,1126452329
216,2926,3.0,975212544
586,8644,3.0,1529899272
27,1101,4.0,965150230
298,87232,3.5,1447516900
588,364,3.0,839316278
215,1247,4.5,1260908863
448,101529,2.0,1401540479
477,1036,4.5,1279499481
385,593,3.0,834693560
298,31225,2.5,1447599824
177,7369,2.0,1435837396
599,33725,3.5,1519459381
217,2477,3.0,955942221
232,44199,3.5,1182908082
599,26539,3.0,1498523474
312,5010,3.0,1043177284
140,5553,4.0,1030559148
328,6539,3.5,1494212242
542,1407,1.0,1163387841
275,1213,5.0,1049078044
318,54881,4.0,1424546959
285,6978,3.5,1451151808
17,48516,4.0,1305696748
307,8506,2.5,1189456374
522,54503,3.0,1254719310
113,222,4.0,980051734
510,2174,3.0,1141158751
298,76175,1.0,1447599679
202,2248,3.0,974912991
514,177763,2.5,1533874498
474,543,4.5,1053020897
603,1228,5.0,953927628
313,3930,3.0,1030475668
292,1291,4.5,1265680458
474,5902,3.5,1125600646
520,3751,4.0,1326609641
66,4616,3.5,1104645082
603,2941,4.0,954482646
274,68157,5.0,1253913692
18,1246,4.0,1455618445
280,72641,5.0,1348533202
599,1104,3.0,1498526959
525,2716,4.0,1476476420
20,6166,1.5,1054036794
274,2018,3.5,1171785206
610,40732,4.0,1493846840
122,4641,4.5,1461562692
305,4262,4.0,1460135342
586,1291,4.0,1529899137
448,6645,2.5,1064154408
217,1320,2.0,955941308
462,86882,2.5,1381362708
43,532,4.0,848994392
610,106002,3.5,1493845652
187,51662,2.5,1180301582
580,1207,0.5,1167790977
181,16,3.0,845469893
483,24,2.5,1327277916
517,26761,3.0,1487958255
288,47261,2.5,1179763054
6,5,5.0,845553938
434,3000,5.0,1270604962
610,849,3.0,1479543092
46,10,3.0,834787826
160,3701,1.0,971114256
318,8190,4.0,1428826553
187,25825,4.5,1180302171
584,457,4.0,834987672
354,33166,4.5,1200870924
597,2028,5.0,941730854
200,3623,3.5,1229886187
474,3198,3.5,1086785378
467,2125,2.0,919672054
459,8368,4.5,1520233619
21,364,4.0,1418063557
18,4226,4.5,1455231390
265,1356,4.0,965315001
339,8961,4.0,1460183484
132,1042,3.0,1157923521
288,153,2.0,978466567
264,1023,1.5,1136978598
555,2551,3.0,978822601
448,86190,3.5,1338720202
384,3471,5.0,996929949
155,1923,4.0,961861958
380,68319,4.0,1493420740
414,990,2.0,961516249
464,1206,3.0,1275548772
514,5248,1.5,1534114494
534,51662,4.0,1459787996
18,45722,4.0,1455049739
165,1291,5.0,1046741888
177,81564,4.5,1435804362
480,4226,4.0,1179160178
288,923,3.5,1054569504
334,72226,4.0,1266697817
474,3965,3.5,1087217711
42,2871,5.0,996213931
263,262,4.0,940384764
27,2080,4.0,965149710
380,90603,5.0,1493421535
177,27808,3.0,1435526665
474,6477,3.0,1100292086
560,4306,3.5,1469649993
105,5151,3.0,1447563161
610,1291,4.5,1493850234
143,3526,3.0,1444768929
534,53519,4.0,1459787997
474,2357,4.5,1089386393
358,55052,5.0,1339546102
490,63082,3.5,1328145244
1,543,4.0,964981179
474,4225,3.5,1081178144
555,3840,2.0,978823667
111,129737,2.5,1516156154
284,552,3.0,832699656
91,1645,3.0,1112712216
195,4034,5.0,979248837
68,2491,4.5,1275958328
608,457,3.0,1117162610
68,68157,4.5,1252727861
225,1130,3.0,949261330
131,48780,3.5,1349840736
125,166461,4.0,1489005099
287,1644,0.5,1110230156
182,5612,2.0,1054782554
180,1136,4.0,1270237867
600,38886,4.5,1237714252
288,5065,3.0,1044030950
600,3744,1.0,1237762495
40,158,4.0,832059315
365,103810,2.0,1489016803
368,2993,3.0,975829209
417,168250,3.0,1529285245
346,750,4.5,1125857842
599,33629,2.5,1519124327
607,1270,3.0,964744367
337,736,5.0,860255715
304,1025,4.0,891173962
448,71823,2.5,1328962391
382,762,3.0,1515250185
414,1136,5.0,961595286
135,3527,4.0,1009691588
537,48516,4.5,1424142662
380,2411,5.0,1508777836
514,1984,2.0,1534086534
153,4973,5.0,1525548444
308,858,1.5,1421373875
555,72,3.0,978746552
185,605,3.0,1044311093
561,1129,4.0,1491094710
596,1911,3.0,1535834365
103,91653,3.5,1431956017
28,53972,2.5,1242032400
593,1476,4.0,1181007207
59,647,4.0,953610077
270,736,4.0,853918728
1,1500,4.0,964980985
322,47629,4.0,1217675374
235,648,3.0,841422650
420,2329,4.0,1218037116
514,3421,4.0,1533872578
446,520,1.0,843839522
599,59016,2.5,1498516863
211,1221,3.5,1350912932
274,4027,4.0,1171756133
334,4226,3.5,1229960397
448,60487,3.0,1224340978
93,2,5.0,942946208
216,2239,5.0,975212699
467,1183,5.0,919671976
596,3967,4.0,1535834067
241,858,4.5,1447536095
474,1035,5.0,974666694
556,88125,4.5,1534320986
380,631,4.0,1494279043
599,1390,1.0,1498797236
71,1004,3.0,864738723
217,2851,3.0,955942393
599,3624,2.5,1498517522
187,390,4.5,1161954627
426,60069,3.5,1451081210
484,8361,3.5,1342297085
139,3969,0.5,1453924592
365,99114,3.0,1488333594
298,1175,2.5,1449757475
414,3270,2.5,1511541458
135,3358,4.0,1009691948
288,1258,3.0,976138558
448,3301,4.0,1023692566
271,2140,3.5,1234301786
200,4025,5.0,1229887361
111,1513,3.0,1518903920
414,3036,3.0,961594982
600,7395,1.5,1237859174
232,81591,5.0,1294365918
604,193,3.0,832080883
166,3213,4.5,1189037992
322,4306,2.0,1217676405
139,7367,1.5,1453925384
263,8636,4.0,1090948061
249,80549,4.0,1406920967
219,2278,3.5,1194827096
586,98809,4.5,1529899331
222,1249,3.5,1391346492
463,36529,4.5,1145460284
82,648,4.0,1084467757
41,6287,5.0,1459369130
59,965,5.0,953610267
520,8972,4.0,1326611042
42,360,3.0,996221517
317,288,2.0,1430598394
599,2937,2.5,1498514249
1,216,5.0,964981208
63,1201,4.0,1443199813
4,1203,5.0,945174025
66,4572,4.0,1113190535
508,1296,1.0,1268297496
349,10,4.0,834750699
47,91658,2.5,1496209056
28,6157,1.5,1234516438
602,34,1.0,840875700
446,25,3.0,843839504
4,648,3.0,945079906
484,1029,5.0,1342297692
182,1370,3.5,1055158327
509,5459,3.0,1435993428
488,7147,4.5,1112382307
4,1094,3.0,964538500
603,1295,2.0,953927628
603,2729,4.0,1000194332
354,6365,1.0,1200865320
606,645,4.0,1175964551
596,1046,4.0,1535832744
182,3946,2.5,1055153842
534,788,3.0,1465036540
474,3360,3.5,1132423135
57,1590,2.0,965798974
232,5449,2.5,1218169549
410,923,5.0,990729022
599,1704,4.5,1498762601
599,27660,2.5,1498532418
223,1345,1.0,1226209228
608,252,3.5,1117491631
314,316,2.0,834241835
113,932,5.0,980306923
596,7260,3.5,1535832746
414,852,4.0,961438579
182,4951,2.5,1054783014
387,1204,4.0,1094876506
415,1393,3.5,1382470358
2,8798,3.5,1445714960
567,102903,2.0,1525288273
79,1374,4.0,975282070
47,146656,3.5,1496209516
541,161,5.0,835642985
312,2011,4.0,1043176884
3,26409,4.5,1306463993
10,5377,3.5,1455301898
122,1276,5.0,1461562773
405,2076,4.5,1300897494
239,2683,3.5,1221158347
560,8665,4.0,1469650045
483,8368,5.0,1215873244
328,45517,2.5,1494211621
483,45517,2.5,1215872169
490,62434,2.0,1328145500
603,2919,3.0,953927655
414,4452,2.0,1008691094
439,1240,4.0,1436943917
6,217,3.0,845555382
432,1092,3.5,1315243626
226,8464,3.5,1130136782
166,1097,4.0,1190828509
296,180031,3.5,1532993920
68,67408,3.0,1261622524
200,34072,4.0,1229888534
200,31878,5.0,1229887684
301,10,4.0,1211378532
168,1203,5.0,1306801599
534,102903,2.0,1459787996
125,164179,3.5,1480789721
294,2167,3.0,966634084
210,111759,4.5,1527266269
599,2918,3.5,1498501316
279,148626,3.5,1506395504
78,466,3.0,1252575077
305,1968,5.0,1518858297
599,163,3.5,1498501671
273,520,3.0,835860928
127,903,3.0,1263527011
282,597,3.5,1378490525
438,185,2.0,1105666240
362,1201,5.0,1530641077
414,3784,4.0,980784477
599,114627,3.0,1498526429
401,112852,3.5,1514346960
226,648,3.5,1095662638
292,88140,3.5,1323631857
153,72378,0.5,1525551654
276,104,5.0,858350672
599,61073,2.0,1519257514
292,4005,4.5,1332678595
235,224,3.0,841422634
555,185,3.0,978841950
70,1270,4.0,1355198332
199,6947,3.5,1070289514
229,539,4.0,838143576
474,8611,3.5,1087995301
306,103372,5.0,1518327397
78,165,3.0,1252574722
16,293,4.0,1377477870
597,2371,5.0,941641622
552,3114,4.5,1111472965
608,6754,4.5,1189471086
599,49272,3.0,1498521825
563,7320,2.5,1441846050
178,6380,4.0,1164355569
18,1917,3.0,1455748548
415,2329,4.0,1382470071
602,786,4.0,840876188
328,3948,2.5,1494211525
174,587,5.0,848487060
42,368,3.0,996219212
334,59615,3.0,1232308348
474,8955,3.0,1118667186
181,274,3.0,845470848
147,2699,4.5,1203267692
534,1036,4.5,1459787998
590,33615,3.0,1258427076
597,1958,5.0,941639480
27,1148,5.0,962686041
307,5452,1.0,1186172383
610,87306,3.5,1493849098
604,168,3.0,832080193
232,5171,2.5,1215496833
448,87785,2.0,1316371475
480,253,3.5,1179177945
76,356,1.0,1439165536
354,2700,2.5,1200870658
365,56152,3.5,1488594771
288,2571,3.0,975692000
100,1028,4.5,1100185898
170,355,2.0,840473171
305,74795,4.0,1460563969
50,49272,2.5,1514238317
10,72407,3.0,1455356987
40,296,5.0,832058854
226,6711,4.5,1114838934
597,2471,2.0,941641222
274,27801,4.0,1249327842
186,1253,5.0,1031073503
68,51709,3.5,1180915825
368,1792,1.0,975829828
222,3617,3.5,1391353692
610,34319,2.0,1493849545
600,52767,4.0,1237708647
103,3535,4.5,1431968148
298,5530,0.5,1447599502
59,3479,4.0,953608665
167,327,3.0,1154719306
324,3979,1.0,974906667
474,901,2.0,1046887555
169,1367,3.0,1059427276
294,1375,4.0,966634003
230,1321,3.0,1196304162
169,5444,4.5,1059429050
280,68135,4.5,1347605336
268,2019,5.0,940180858
448,8636,5.0,1089029480
13,1590,4.0,987457086
259,4018,4.0,1146845763
288,3397,3.0,975692634
20,317,3.5,1054038283
103,65577,3.0,1431956250
387,8366,3.5,1095119692
105,122882,4.0,1446572456
464,379,1.5,1287398694
83,64983,4.0,1333170197
292,7570,4.0,1332678602
294,2302,3.0,966595886
600,256,2.0,1237707879
279,140174,3.5,1506395833
19,1380,3.0,965706839
603,3732,4.0,1000194500
477,4571,4.0,1201197167
58,480,4.0,847718544
344,112852,5.0,1420495288
560,91500,3.0,1469649014
18,2184,3.0,1512850460
226,7263,4.0,1095663967
298,52722,2.5,1447598491
294,2950,2.0,966634385
51,3489,5.0,1230929471
132,2321,3.0,1157922956
187,5669,4.0,1161849350
95,3019,5.0,1043340112
474,909,4.0,1046809068
606,4673,1.0,1172012314
232,1580,3.5,1218165957
387,3271,3.0,1094876978
539,6753,4.5,1332475283
555,1275,5.0,978821670
414,7147,4.5,1074186367
268,2973,4.0,940183036
563,47122,2.5,1441845910
489,77881,3.5,1333832275
560,4270,3.5,1469649271
337,743,3.0,860255929
600,50658,4.0,1237708787
448,818,3.5,1178981107
221,4973,5.0,1118246587
605,1197,5.0,1277175645
448,3390,2.0,1019125722
68,54997,4.5,1208744668
608,1200,4.5,1117491293
111,4545,3.5,1517441447
608,2699,1.5,1117161730
429,266,4.0,828124616
211,78499,4.0,1350913084
265,2268,3.0,965318032
115,2427,2.0,957647396
156,2795,3.0,946799903
534,7293,4.0,1459787998
143,69069,5.0,1444881408
427,1394,5.0,1053068898
177,89939,3.0,1435720314
80,3285,3.5,1377307766
160,1610,3.0,971115082
78,593,3.0,1252575111
608,4571,3.5,1117504950
284,434,4.0,832699673
28,3755,2.0,1234334925
307,2161,2.5,1186162276
177,51084,3.0,1435530038
474,329,4.0,1047054391
425,5015,3.0,1117290442
435,74458,4.5,1366678016
417,2858,4.0,1529284351
480,1078,3.5,1179160744
422,1213,5.0,986173244
483,49272,3.0,1178293218
448,134881,4.0,1472153260
475,7153,5.0,1498029354
424,141,3.0,1457844358
55,1275,4.0,1312747661
28,2959,3.5,1234338005
238,1193,3.0,1007930967
555,1974,3.0,978823349
600,923,4.0,1237715413
100,1213,3.5,1100183731
302,736,3.0,854472021
489,736,2.5,1333101354
576,1347,1.5,1358151533
211,91542,4.0,1350912696
489,1086,3.0,1333233795
68,30822,3.5,1158534053
19,3395,3.0,965707983
450,358,3.0,974704570
477,62155,4.0,1252377621
590,3098,3.5,1267150772
351,74545,3.0,1328889154
496,3668,3.0,1415165655
216,3925,3.0,975598903
445,112552,4.5,1454621812
234,1200,4.0,1004407980
380,65682,4.0,1493420929
208,2028,5.0,940639310
160,1356,2.0,971115213
460,2959,4.5,1359176773
256,3301,4.5,1446580544
318,26225,4.5,1443982576
414,830,1.0,961439104
43,329,5.0,848993718
480,8950,3.5,1179162796
177,1580,3.5,1435890494
56,47,5.0,835799219
599,26828,1.5,1498503939
531,1291,5.0,1032961840
414,5688,3.5,1095465787
451,112,5.0,854089243
297,748,1.0,900872143
588,20,2.0,839317230
603,3165,4.0,963177746
91,8910,2.0,1112711993
462,48774,4.0,1171464879
274,6333,4.0,1171944236
219,1220,4.5,1194932334
305,55276,5.0,1460136738
232,72998,4.0,1269485134
169,6550,3.5,1059427455
150,786,3.0,854203163
610,78088,3.5,1493849229
590,47,3.0,1258420506
28,2232,2.0,1242033049
380,2018,3.0,1494803933
354,2949,3.5,1200865477
217,2412,1.0,955941666
483,6863,4.0,1215542995
249,71530,3.0,1353801285
339,34048,4.0,1460184321
522,3578,4.0,1301727801
380,1848,3.0,1494279157
21,108156,3.0,1403460188
514,141994,0.5,1536381303
414,33493,4.0,1117044302
410,3362,4.0,990909893
600,172,2.0,1237851381
182,1257,2.5,1063288647
186,1320,4.0,1031080323
514,2902,3.0,1533944811
387,4914,4.0,1117354819
195,866,4.0,974705903
86,58559,4.5,1343945174
489,40583,3.0,1333232237
424,1784,3.5,1457844053
202,2921,4.0,974924297
365,58998,2.0,1488333194
294,3763,3.0,966597595
202,2991,3.0,974918825
65,89774,4.0,1494767219
239,49530,4.0,1221158970
177,78499,5.0,1435524741
286,6365,1.5,1119564154
599,7046,2.5,1519140206
356,7323,5.0,1229139783
235,153,3.0,841422330
27,1021,4.0,962685525
380,95858,4.0,1536873192
318,19,3.5,1262805276
350,786,4.0,864940972
307,51255,3.5,1187025714
610,52950,3.0,1493848047
414,91658,4.0,1485656810
66,3052,4.0,1093747948
4,553,2.0,945079301
590,40815,3.0,1267236679
528,4011,5.0,1391736181
414,2580,5.0,961436763
387,7091,3.5,1154595046
217,1148,4.0,955942540
387,1380,1.5,1095040734
387,6773,3.5,1160898681
305,106918,5.0,1460563900
494,367,2.0,1000384043
480,5459,3.0,1179166157
64,1282,3.5,1161559559
584,218,4.0,834988194
132,6593,3.5,1157996808
570,2000,3.5,1181478351
480,2804,5.0,1179161176
28,60684,4.0,1240817508
275,3578,4.0,1049077746
318,30810,4.5,1424546831
119,135887,4.0,1447664578
91,236,2.0,1112713602
217,3552,2.0,955935313
237,1586,3.0,1411233956
226,3052,4.5,1095663144
22,2541,3.5,1268726085
381,34405,3.5,1164383618
434,1779,1.5,1270602505
357,2134,3.0,1348609834
23,1203,3.0,1107341565
462,116797,3.5,1420384282
318,74795,4.0,1434395218
610,57669,5.0,1493845166
525,58559,4.0,1476475911
599,1645,3.0,1498525684
559,112,3.0,845476335
25,7153,5.0,1535470418
188,1028,5.0,962559967
78,3809,3.0,1252573355
291,88125,5.0,1453051464
342,223,5.0,1042821962
129,5159,4.0,1167378246
382,58559,5.0,1515160622
567,79132,3.0,1525287376
393,4011,5.0,1430506157
339,92243,4.5,1494291484
306,117590,4.0,1518380448
326,5995,5.0,1322867613
322,1682,3.5,1217676568
341,109374,4.0,1440878182
318,3702,3.5,1266783262
195,1502,3.0,979469828
101,3623,1.0,968441102
425,858,3.5,1085477411
95,6893,4.0,1069614396
495,73290,5.0,1458637131
260,8607,3.0,1109410583
122,356,5.0,1461561332
103,46723,4.5,1431969676
387,63,2.0,1095042100
66,671,4.0,1113190242
483,1997,2.5,1181496762
380,60074,2.0,1493422770
18,5679,4.0,1455617626
276,356,5.0,858351182
448,59900,2.0,1262200436
325,3550,4.0,1039398965
306,167018,2.5,1518380526
307,65882,3.5,1243884807
198,3949,4.0,1039796697
1,457,5.0,964981909
42,1608,4.0,996220054
220,356,5.0,1230061657
599,47,4.0,1498499364
312,1408,4.0,1043177268
414,34048,3.5,1121481324
534,6156,4.0,1459787996
122,1923,4.5,1461562164
380,719,3.0,1494803916
18,33794,4.5,1455050618
84,586,3.0,858772516
563,356,4.0,1439932401
86,648,4.5,1344082866
401,72998,3.0,1514347490
351,89774,4.0,1326027557
606,1221,4.0,1171237134
152,48516,3.5,1450867566
174,648,5.0,848487280
309,527,4.0,1126451171
275,1265,5.0,1049076470
28,55363,3.0,1236315140
252,2321,5.0,1498284658
234,1573,4.0,1004408226
606,1485,2.5,1171814422
600,30812,4.0,1237711482
141,2804,3.0,1513132022
156,3504,4.0,953534611
95,4378,4.0,1105400661
414,4036,3.0,994266082
111,6957,0.5,1516141230
525,48304,2.5,1476481144
603,2692,3.0,953926273
351,8970,3.5,1328288287
582,81834,5.0,1446792704
414,60074,3.0,1489548257
89,65230,4.0,1520408883
306,183295,3.5,1518327334
8,296,4.0,839463422
226,802,2.5,1114838347
202,2858,4.0,974912414
590,555,3.5,1258419936
288,3313,2.0,978622593
339,105504,4.5,1460794268
318,89492,3.5,1424797380
51,3471,5.0,1230929483
474,1224,4.0,1100614728
230,33166,1.5,1196304701
380,1101,3.0,1494803483
408,165101,4.0,1485814541
391,1060,5.0,1032388476
249,59429,3.0,1346754962
351,12,5.0,1325978665
282,500,4.0,1378490507
111,6287,3.5,1516141165
372,32,4.0,874415441
489,4020,3.0,1333656183
19,1474,2.0,965707137
239,924,4.0,1221159034
401,4886,3.5,1514346115
219,3826,3.5,1195349035
546,2530,2.0,973588321
169,3247,4.5,1079310713
288,1321,2.0,976138615
525,41566,3.5,1476479543
28,1214,3.5,1234338454
182,3618,3.5,1063649098
219,3421,2.5,1194686229
136,296,1.0,832449136
603,602,4.0,954482018
362,1196,4.5,1530640083
490,1499,2.0,1328145985
401,76093,3.5,1514347590
307,153,2.0,1186411478
522,2997,4.5,1253345736
119,3147,5.0,1435944293
64,34072,4.5,1161529429
233,1206,4.0,1529334133
469,3671,4.0,965336955
482,8985,4.5,1105397449
597,1214,5.0,940420585
187,26662,4.5,1161954533
527,2366,3.0,1033175830
217,1614,3.0,955944895
109,490,3.0,841143195
177,8972,4.0,1435524864
578,58154,4.5,1300996719
167,1580,3.5,1154721789
489,249,3.0,1333234564
139,4720,2.5,1453924298
52,98809,3.5,1468051314
448,99117,2.0,1393156808
434,1036,4.5,1270606799
21,86068,0.5,1418063166
250,2770,0.5,1121217543
232,34405,3.5,1218165340
334,1250,3.5,1225477731
474,3949,4.0,1087831561
111,2571,0.5,1516140656
492,7,3.0,863976055
97,4299,4.0,1043382848
414,4474,2.0,1034002624
477,8366,4.0,1200944912
331,187593,4.0,1537235394
483,5902,5.0,1312669896
266,3108,5.0,945669287
305,551,3.5,1460563729
274,1608,3.5,1171943731
387,2804,4.0,1095040713
177,47,4.5,1435533571
603,517,2.0,963177886
234,1566,5.0,1004409020
64,1479,3.0,1161565689
16,47,3.5,1377477814
599,181315,3.5,1517370374
235,589,4.0,841422428
247,33794,4.0,1467644164
590,3033,4.0,1258416797
320,62999,3.5,1284251097
19,1645,2.0,965711014
98,5618,4.0,1532458161
50,101072,2.5,1514240485
265,529,4.0,965316627
68,59333,2.5,1305150692
453,858,4.0,972621643
177,65585,3.5,1435837839
464,47,5.0,1275549635
221,4718,2.5,1111177869
438,6765,2.0,1105654070
448,2693,4.0,1032771794
17,4993,4.5,1305696817
559,32,3.0,845475965
483,4701,3.5,1415576347
402,586,4.0,849601295
603,1748,2.0,953925390
105,2019,4.5,1447574114
76,1201,1.5,1439168755
522,99114,5.0,1388124637
319,112552,5.0,1461352150
380,594,4.0,1494803505
382,150,4.0,1515162557
369,2011,3.0,1237082062
45,54272,5.0,1193288817
290,1641,4.0,974943016
57,1304,5.0,965796238
271,1320,3.5,1234302572
489,49272,3.5,1334169939
390,2288,4.0,1250274206
51,2454,4.0,1230930306
341,79134,4.5,1439751325
527,2613,4.0,1033173338
265,2641,2.0,965315212
490,307,4.5,1334940331
480,39292,3.5,1179161988
477,180,3.5,1200943159
351,6223,4.0,1326062061
298,53125,2.5,1449592168
199,5060,5.0,946523653
42,231,4.0,996220872
474,2110,3.5,1089387033
525,122920,3.5,1476476765
432,628,4.0,1335139149
610,3744,3.0,1493847444
253,916,2.5,1286642684
274,30825,2.5,1171758638
429,165,4.0,828124615
274,4718,2.0,1173041135
317,93840,3.0,1430513487
253,4642,4.5,1286643351
414,832,3.0,961517861
474,39292,4.0,1145125435
603,111,5.0,953926758
489,1271,4.5,1333231460
525,2144,4.0,1476477528
599,5076,2.0,1519336916
600,2529,2.5,1237759271
